,Item_Weight,Item_Visibility,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Has_Been_Standing_For,Minn_sales_of_Item,Max_sales_of_Item,Min_sales_of_store,Min_Visibility,Item_MRP_range
685,19.2,0.035015199999999996,Tier 2|3,Supermarket Type3,5954.2494,24,180.4318,5954.2494,241.6854,0.035015199999999996,3.0999999999999943
686,12.8,0.023567538,Tier 1,Supermarket Type1,4500.808,10,1575.2828,7201.2928,111.8544,0.023417003999999998,3.5999999999999943
687,8.785,0.0,Tier 2|3,Grocery Store,121.8414,11,121.8414,4386.2904,33.29,0.0,3.0999999999999943
688,20.6,0.04792722,Tier 2|3,Supermarket Type1,4318.3788,5,563.2668,4693.89,113.8518,0.04770415099999999,3.200000000000017
689,7.89,0.036207786,Tier 2|3,Supermarket Type1,3456.1678,7,2026.0294,3456.1678,99.87,0.036127671,3.5999999999999943
690,16.85,0.044377096,Tier 2|3,Supermarket Type1,1659.8394,22,1659.8394,8114.7704,73.238,0.0,3.4000000000000057
691,16.35,0.034742632,Tier 2|3,Supermarket Type1,759.012,7,253.00400000000002,3036.048,99.87,0.0,3.6000000000000085
692,9.195,0.116915909,Tier 2|3,Supermarket Type3,4974.1918,24,1283.6624,4974.1918,241.6854,0.116915909,2.0
693,17.35,0.062979148,Tier 2|3,Supermarket Type1,1707.777,7,539.298,2067.3089999999997,99.87,0.062547321,2.9000000000000057
694,8.96,0.068604503,Tier 2|3,Supermarket Type3,7488.9184,24,2561.9984,7488.9184,241.6854,0.068604503,2.4000000000000057
695,11.1,0.03294861,Tier 2|3,Supermarket Type3,2488.7604,24,474.0496,2488.7604,241.6854,0.0,3.5999999999999943
696,12.6,0.007450258,Tier 2|3,Supermarket Type1,2816.3340000000003,22,2816.3340000000003,3942.8676,73.238,0.007450258,0.20000000000001705
697,5.32,0.09302771800000001,Tier 1,Supermarket Type1,2954.1546,10,509.337,2954.1546,111.8544,0.0,3.200000000000003
698,19.6,0.164864915,Tier 1,Grocery Store,761.0094,24,761.0094,5327.0658,33.9558,0.09370568,3.4000000000000057
699,13.0,0.083498083,Tier 2|3,Supermarket Type1,593.2278,5,197.7426,5734.5354,113.8518,0.083109455,3.5999999999999943
700,18.7,0.014522363,Tier 2|3,Supermarket Type3,1298.31,24,51.9324,1298.31,241.6854,0.0,2.700000000000003
701,19.85,0.025963795,Tier 2|3,Supermarket Type1,1150.5024,5,143.8128,1677.816,113.8518,0.025842951,3.1999999999999957
702,17.6,0.019012262,Tier 2|3,Supermarket Type1,3072.667,2,2836.308,8508.924,143.8128,0.018813776,3.0999999999999943
703,14.6,0.059393919,Tier 2|3,Supermarket Type1,3259.7568,5,3259.7568,5070.7328,113.8518,0.05911748,2.0999999999999943
704,7.55,0.027212057999999997,Tier 1,Supermarket Type1,2756.4120000000003,10,1837.608,2756.4120000000003,111.8544,0.027164679,1.0
705,13.8,0.013263968000000001,Tier 1,Supermarket Type1,2930.1858,12,759.6778,2930.1858,101.8674,0.013199737,2.0
706,17.25,0.079113947,Tier 2|3,Grocery Store,97.2068,11,97.2068,2721.7904,33.29,0.0,4.0
707,10.1,0.03020851,Tier 1,Supermarket Type1,1544.656,12,463.3968,2934.8464,101.8674,0.030062224,1.9000000000000057
708,14.3,0.049634817000000005,Tier 2|3,Supermarket Type1,3165.8790000000004,22,422.1172,6331.758000000001,73.238,0.049435598,2.8000000000000114
709,9.8,0.047187038,Tier 1,Supermarket Type1,1619.2256,12,1518.024,2428.8384,101.8674,0.046958533,3.3999999999999915
710,11.3,0.066681333,Tier 1,Supermarket Type1,387.4956,12,193.7478,7168.6686,101.8674,0.066358426,3.200000000000017
711,7.67,0.185218446,Tier 2|3,Supermarket Type1,415.4592,7,69.2432,934.7832,99.87,0.183948465,3.3999999999999986
712,13.8,0.162462044,Tier 2|3,Grocery Store,226.372,11,226.372,3112.615,33.29,0.096592065,2.6000000000000014
713,10.395,0.031273559,Tier 1,Supermarket Type1,1267.6832,10,158.4604,5704.5744,111.8544,0.031073804,3.0999999999999943
714,20.7,0.042836778,Tier 1,Supermarket Type1,1593.9252,12,531.3084,3364.9532,101.8674,0.04280113,2.5
715,16.1,0.11412741800000001,Tier 1,Grocery Store,585.904,24,585.904,1904.1879999999999,33.9558,0.065183228,3.0
716,17.35,0.14689586599999999,Tier 2|3,Supermarket Type2,3745.125,0,149.805,5992.2,69.2432,0.0,3.0999999999999943
717,16.35,0.013420878999999998,Tier 2|3,Supermarket Type2,1810.976,0,213.05599999999998,2024.0320000000002,69.2432,0.013355306,3.700000000000003
718,19.35,0.026181892999999998,Tier 1,Supermarket Type1,2358.2636,12,2358.2636,4211.185,101.8674,0.026055106,2.5
719,15.2,0.012184998999999998,Tier 2|3,Supermarket Type1,145.8102,2,97.2068,680.4476,143.8128,0.0,2.5
720,14.3,0.026428924,Tier 2|3,Supermarket Type2,554.6114,0,554.6114,1901.5248,69.2432,0.026194237000000002,2.0
721,18.5,0.045243612999999995,Tier 2|3,Supermarket Type3,3499.4448,24,291.6204,3645.255,241.6854,0.0,2.700000000000017
722,20.0,0.0,Tier 1,Supermarket Type1,1780.3492,12,127.1678,3433.5306,101.8674,0.0,2.6000000000000085
723,11.599999999999998,0.076790922,Tier 2|3,Supermarket Type3,2566.659,24,1539.9954,4277.765,241.6854,0.076790922,3.200000000000017
724,10.1,0.045950475,Tier 2|3,Supermarket Type1,1230.3984,2,484.7024,1230.3984,143.8128,0.045653999,2.8999999999999986
725,8.1,0.133673087,Tier 2|3,Supermarket Type3,918.804,24,79.896,918.804,241.6854,0.133673087,2.5
726,16.75,0.060252433,Tier 2|3,Supermarket Type3,3079.9908,24,513.3318,3593.3226,241.6854,0.060252433,3.200000000000017
727,8.18,0.08252970400000001,Tier 1,Supermarket Type1,744.3644,10,171.7764,1374.2112,111.8544,0.082002559,3.1000000000000014
728,19.5,0.082552214,Tier 1,Supermarket Type1,716.4008,12,716.4008,5193.9058,101.8674,0.0,3.4000000000000057
729,18.7,0.08927225300000001,Tier 1,Supermarket Type1,5113.344,12,255.6672,10993.6896,101.8674,0.0,3.1000000000000227
730,12.35,0.072541731,Tier 2|3,Supermarket Type1,886.8456,7,49.2692,886.8456,99.87,0.072334667,1.2999999999999972
731,16.0,0.017536671,Tier 2|3,Supermarket Type1,1039.9796,22,94.5436,1323.6104,73.238,0.0,2.8999999999999986
732,8.395,0.072088552,Tier 1,Supermarket Type1,4554.072,10,3542.0559999999996,7843.124,111.8544,0.071628097,3.299999999999983
733,4.785,0.092781435,Tier 2|3,Supermarket Type1,1807.6470000000002,7,361.5294,3735.8038,99.87,0.092145264,3.3999999999999915
734,5.03,0.008644894,Tier 2|3,Supermarket Type1,2665.8632,5,121.1756,2665.8632,113.8518,0.008604657,3.799999999999997
735,15.6,0.025342692000000003,Tier 2|3,Supermarket Type1,1751.0539999999999,2,175.1054,1751.0539999999999,143.8128,0.025342692000000003,0.9000000000000057
736,7.285,0.031145742999999997,Tier 2|3,Supermarket Type1,2626.5809999999997,5,525.3162,6303.7944,113.8518,0.03100078,3.9000000000000057
737,20.35,0.0,Tier 1,Supermarket Type1,1470.0864,10,245.0144,3430.2016,111.8544,0.0,3.200000000000003
738,17.7,0.030108283,Tier 2|3,Supermarket Type1,4362.3216,2,167.7816,5704.5744,143.8128,0.029793955,3.8000000000000114
739,6.52,0.044391149000000005,Tier 2|3,Supermarket Type3,4476.1734,24,2818.3314,4476.1734,241.6854,0.044391149000000005,0.09999999999999432
740,20.25,0.022639471,Tier 2|3,Supermarket Type1,2241.0828,2,498.0184,8217.3036,143.8128,0.022403117,3.0999999999999943
741,8.945,0.0,Tier 2|3,Supermarket Type1,4733.838,2,262.991,9467.676,143.8128,0.0,3.6999999999999886
742,7.825,0.139419417,Tier 1,Grocery Store,258.3304,24,129.1652,2002.0606,33.9558,0.079243005,3.299999999999997
743,18.25,0.015278898999999999,Tier 1,Supermarket Type1,3174.5344,12,793.6336,4166.5764,101.8674,0.01520491,2.799999999999983
744,20.35,0.039329257,Tier 1,Supermarket Type1,2924.8594,10,254.3356,3560.6984,111.8544,0.0,3.1999999999999886
745,16.75,0.008579863,Tier 1,Supermarket Type1,960.7494,10,221.7114,2512.7292,111.8544,0.008525061,1.4000000000000057
746,12.1,0.028164527,Tier 2|3,Grocery Store,539.298,11,539.298,4314.384,33.29,0.0,2.5999999999999943
747,18.5,0.0,Tier 2|3,Supermarket Type1,2041.3428,5,291.6204,3645.255,113.8518,0.0,2.700000000000017
748,15.0,0.054367970999999994,Tier 2|3,Supermarket Type1,996.0368,5,117.1808,1581.9408,113.8518,0.054114924,2.6999999999999957
749,19.5,0.027346699999999998,Tier 1,Supermarket Type1,1757.7120000000002,12,319.584,3994.8,101.8674,0.0,2.4000000000000057
750,13.65,0.016001434,Tier 2|3,Supermarket Type1,1842.9344,2,1842.9344,6911.004,143.8128,0.0,3.4000000000000057
751,13.15,0.165328057,Tier 2|3,Supermarket Type1,3435.528,5,171.7764,4466.1864,113.8518,0.0,2.0
752,16.1,0.013529883999999999,Tier 2|3,Supermarket Type3,1402.1748,24,323.5788,1402.1748,241.6854,0.013529883999999999,3.0999999999999943
753,20.6,0.030510526,Tier 1,Supermarket Type1,7833.8028,12,423.4488,7833.8028,101.8674,0.030362777,2.5
754,6.28,0.027699862999999998,Tier 2|3,Supermarket Type1,1221.0772,5,872.198,2529.3742,113.8518,0.027570939,2.3999999999999915
755,5.925,0.09646733,Tier 1,Supermarket Type1,669.1289999999999,12,44.6086,1293.6494,101.8674,0.096000183,2.8000000000000043
756,17.7,0.011636708,Tier 2|3,Supermarket Type1,1061.951,7,96.541,2220.4429999999998,99.87,0.0,3.700000000000003
757,18.85,0.141642219,Tier 1,Supermarket Type1,2874.9244,12,1522.0188,4396.9432,101.8674,0.14095631,3.4000000000000057
758,15.6,0.044767800999999996,Tier 2|3,Supermarket Type3,4592.0226,24,483.3708,4592.0226,241.6854,0.044767800999999996,1.5999999999999943
759,17.5,0.028009382000000003,Tier 2|3,Grocery Store,419.454,11,139.81799999999998,2936.178,33.29,0.016653022,3.1999999999999886
760,17.7,0.1164455,Tier 2|3,Supermarket Type1,5163.9448,22,184.4266,7192.6374,73.238,0.11597812199999999,3.5999999999999943
761,16.1,0.013584408000000001,Tier 2|3,Supermarket Type1,323.5788,22,323.5788,1402.1748,73.238,0.013529883999999999,3.0999999999999943
762,9.8,0.026950104,Tier 2|3,Supermarket Type2,1265.02,0,253.00400000000002,3036.048,69.2432,0.02681843,2.6000000000000085
763,7.565,0.054751689000000006,Tier 2|3,Supermarket Type1,622.523,7,509.337,2546.685,99.87,0.054376275,3.6000000000000014
764,17.6,0.076121831,Tier 1,Supermarket Type1,1125.202,12,337.5606,3150.5656,101.8674,0.075753207,2.700000000000003
765,12.15,0.058516562,Tier 1,Supermarket Type1,5198.5664,10,487.3656,5198.5664,111.8544,0.058142797,3.0999999999999943
766,9.31,0.037923509,Tier 2|3,Supermarket Type1,379.506,22,126.50200000000001,1581.275,73.238,0.037923509,3.1999999999999957
767,19.25,0.058365705999999996,Tier 1,Supermarket Type1,2432.8332,10,671.1264,2432.8332,111.8544,0.0,3.1000000000000085
768,9.5,0.031346387,Tier 2|3,Supermarket Type1,1657.842,7,663.1368,3205.1612,99.87,0.0,0.7999999999999972
769,15.35,0.015663185,Tier 2|3,Supermarket Type1,3006.087,22,286.29400000000004,3006.087,73.238,0.015663185,3.8999999999999773
770,14.5,0.06375030200000001,Tier 2|3,Supermarket Type3,2287.0229999999997,24,152.4682,2287.0229999999997,241.6854,0.0,1.0
771,9.8,0.07252476,Tier 2|3,Supermarket Type3,1687.1372,24,120.5098,1687.1372,241.6854,0.07252476,3.0
772,17.85,0.038040837,Tier 2|3,Supermarket Type1,3237.1196,2,952.0939999999999,3237.1196,143.8128,0.03781972,2.5
773,7.02,0.049823902,Tier 2|3,Supermarket Type1,2746.425,22,1165.15,2746.425,73.238,0.0,1.6000000000000085
774,7.9750000000000005,0.014560297,Tier 2|3,Supermarket Type3,1331.6,24,416.125,2663.2,241.6854,0.014560297,3.799999999999997
775,16.6,0.026408697999999998,Tier 2|3,Supermarket Type3,607.8754,24,607.8754,1049.9666,241.6854,0.0,4.0
776,12.3,0.069446588,Tier 2|3,Supermarket Type1,857.5504,5,214.3876,2787.0388,113.8518,0.06912336,1.8999999999999915
777,5.46,0.03217132,Tier 2|3,Supermarket Type1,4287.752,5,1304.968,5219.872,113.8518,0.03217132,3.0
778,15.1,0.026046137999999996,Tier 2|3,Supermarket Type1,1773.6912,7,1773.6912,4138.6128,99.87,0.025988507999999997,2.4000000000000057
779,11.8,0.12184843599999999,Tier 2|3,Supermarket Type1,597.2226,7,229.701,1516.0266,99.87,0.0,1.6000000000000014
780,19.25,0.10847050400000001,Tier 2|3,Supermarket Type2,441.4254,0,67.9116,713.0718,69.2432,0.10750729099999999,3.5
781,13.65,0.0,Tier 2|3,Supermarket Type1,1431.47,7,114.5176,1603.2464,99.87,0.0,3.3000000000000043
782,13.35,0.038494623,Tier 2|3,Supermarket Type1,2860.2768,22,1906.8512,7150.691999999999,73.238,0.0,3.9000000000000057
783,6.670000000000001,0.122830885,Tier 2|3,Supermarket Type3,3364.9532,24,354.2056,3364.9532,241.6854,0.0,3.700000000000003
784,13.15,0.038029746,Tier 2|3,Supermarket Type1,1757.7120000000002,7,615.1992,1845.5976,99.87,0.037768988999999996,3.299999999999997
785,14.3,0.065207559,Tier 1,Supermarket Type1,966.7416,12,175.7712,1845.5976,101.8674,0.0,1.5999999999999943
786,12.3,0.037014587,Tier 2|3,Supermarket Type1,1958.1178,7,1842.9344,3109.9518,99.87,0.0,3.6999999999999886
787,7.825,0.133281968,Tier 2|3,Grocery Store,129.1652,11,129.1652,2002.0606,33.29,0.079243005,3.299999999999997
788,19.1,0.045299563,Tier 2|3,Supermarket Type1,365.5242,5,81.2276,1096.5726,113.8518,0.045088724000000004,3.700000000000003
789,8.71,0.121149472,Tier 2|3,Supermarket Type1,1783.6782,22,469.389,2910.2118,73.238,0.120663214,3.4000000000000057
790,19.6,0.09408330300000001,Tier 2|3,Supermarket Type1,2790.3678,22,761.0094,5327.0658,73.238,0.09370568,3.4000000000000057
791,19.5,0.0,Tier 1,Supermarket Type1,2328.3026,10,716.4008,5193.9058,111.8544,0.0,3.4000000000000057
792,15.85,0.0,Tier 2|3,Supermarket Type1,2822.992,2,352.874,6351.732,143.8128,0.0,3.3000000000000114
793,10.6,0.035022502999999996,Tier 2|3,Supermarket Type3,2045.3376,24,426.11199999999997,2045.3376,241.6854,0.035022502999999996,2.6000000000000085
794,17.6,0.016060186,Tier 2|3,Supermarket Type1,505.3422,7,91.8804,1975.4286,99.87,0.015950066000000002,3.9000000000000057
795,8.975,0.009014978,Tier 2|3,Supermarket Type3,3095.97,24,103.199,3095.97,241.6854,0.009014978,2.1999999999999886
796,19.1,0.096733815,Tier 1,Supermarket Type1,5141.3076,12,1635.8706,5375.0034,101.8674,0.096653315,2.5
797,6.13,0.102607233,Tier 2|3,Supermarket Type2,808.947,0,161.7894,2804.3496,69.2432,0.0,1.8999999999999986
798,6.55,0.024521191,Tier 2|3,Supermarket Type1,2665.8632,5,102.5332,2665.8632,113.8518,0.024407061,2.700000000000003
799,16.5,0.16062411599999998,Tier 2|3,Supermarket Type1,2588.6304,2,575.2512,3595.32,143.8128,0.159690469,2.0999999999999943
800,17.0,0.052165855,Tier 2|3,Supermarket Type1,1108.557,22,369.519,2586.633,73.238,0.052165855,3.700000000000003
801,10.5,0.0,Tier 2|3,Supermarket Type1,1304.968,7,1304.968,6035.477,99.87,0.0,2.3999999999999773
802,8.93,0.0,Tier 2|3,Supermarket Type1,331.5684,7,276.307,994.7052,99.87,0.0,3.1999999999999957
803,19.7,0.07753654,Tier 2|3,Supermarket Type3,3235.788,24,179.766,3954.8520000000003,241.6854,0.07753654,3.0999999999999943
804,16.1,0.024928351,Tier 2|3,Supermarket Type1,3089.312,22,868.8689999999999,3089.312,73.238,0.0,3.299999999999997
805,15.6,0.08071118,Tier 2|3,Supermarket Type3,3355.632,24,223.7088,3355.632,241.6854,0.0,2.8999999999999915
806,5.82,0.080968973,Tier 2|3,Supermarket Type2,2037.348,0,509.337,4923.590999999999,69.2432,0.0,3.6999999999999886
807,16.25,0.057485327999999995,Tier 1,Supermarket Type1,1867.569,10,124.5046,1867.569,111.8544,0.057385239000000005,3.0999999999999943
808,13.35,0.149669322,Tier 2|3,Supermarket Type1,898.83,7,898.83,5932.278,99.87,0.149338159,1.5999999999999943
809,10.3,0.024776026,Tier 2|3,Supermarket Type3,7759.899,24,2069.3064,7759.899,241.6854,0.024776026,3.5
810,5.15,0.061165512000000005,Tier 2|3,Supermarket Type1,2848.2924,5,371.5164,3219.8088,113.8518,0.0,3.799999999999997
811,6.675,0.041718456,Tier 2|3,Supermarket Type3,2868.9322,24,1018.0082,2868.9322,241.6854,0.0,3.799999999999997
812,7.865,0.06100886,Tier 2|3,Supermarket Type1,3617.9572,22,493.3578,3617.9572,73.238,0.06100886,3.5
813,9.895,0.167799329,Tier 2|3,Supermarket Type1,5243.8408,5,715.0692,5243.8408,113.8518,0.167799329,2.5999999999999943
814,17.35,0.167351411,Tier 2|3,Supermarket Type1,2109.2544,5,351.5424,3691.1952,113.8518,0.16657250099999998,1.9000000000000057
815,8.365,0.071832909,Tier 2|3,Supermarket Type1,721.0614,5,37.9506,986.7156,113.8518,0.071498575,3.5
816,6.675,0.041886576,Tier 2|3,Supermarket Type1,1203.1006,22,1018.0082,2868.9322,73.238,0.0,3.799999999999997
817,20.35,0.150341867,Tier 2|3,Supermarket Type3,1868.2348,24,162.4552,2030.69,241.6854,0.0,3.9000000000000057
818,17.35,0.020542737,Tier 2|3,Supermarket Type1,322.2472,22,80.5618,2175.1686,73.238,0.0,3.0999999999999943
819,16.75,0.045047439,Tier 1,Supermarket Type1,3942.8676,12,1126.5336,7510.224,101.8674,0.044829295,3.0999999999999943
820,18.85,0.091008572,Tier 1,Supermarket Type1,3195.84,10,127.8336,3962.8416,111.8544,0.090427268,3.4000000000000057
821,6.575,0.07549348,Tier 2|3,Supermarket Type1,3338.3212,5,1596.5884,3773.7544,113.8518,0.075142108,2.9000000000000057
822,12.65,0.156286566,Tier 1,Supermarket Type1,4086.0146,10,480.7076,9133.4444,111.8544,0.15528831,3.4000000000000057
823,15.2,0.033735909,Tier 2|3,Supermarket Type2,1856.2504,0,109.1912,3057.3536,69.2432,0.0,3.6000000000000085
824,11.6,0.078547351,Tier 2|3,Supermarket Type3,1380.8692,24,243.6828,1949.4624,241.6854,0.078547351,4.0
825,7.07,0.093653464,Tier 2|3,Supermarket Type1,1267.0174,5,575.9169999999999,4952.8862,113.8518,0.093217569,3.5
826,13.65,0.036107198,Tier 2|3,Supermarket Type2,5182.5872,0,1295.6468,9069.5276,69.2432,0.035930784,2.6000000000000227
827,18.5,0.109003832,Tier 1,Grocery Store,147.1418,24,147.1418,5591.3884,33.9558,0.0,3.6000000000000227
828,7.06,0.073480266,Tier 2|3,Grocery Store,58.5904,11,58.5904,1757.7120000000002,33.29,0.0,2.6000000000000014
829,11.8,0.113234914,Tier 2|3,Supermarket Type1,5367.6796,22,370.1848,5367.6796,73.238,0.113234914,2.8000000000000114
830,11.0,0.037711338,Tier 2|3,Supermarket Type3,1358.2320000000002,24,79.896,1358.2320000000002,241.6854,0.0,3.1000000000000014
831,9.3,0.016054884,Tier 2|3,Supermarket Type1,5976.2208,7,498.0184,6474.2392,99.87,0.015944801,2.0999999999999943
832,13.300000000000002,0.021170542,Tier 2|3,Supermarket Type3,2251.7356,24,118.5124,2251.7356,241.6854,0.021170542,2.8000000000000114
833,15.7,0.065188619,Tier 1,Grocery Store,181.7634,24,181.7634,5634.6654,33.9558,0.037201127,3.4000000000000057
834,13.6,0.11753756300000001,Tier 2|3,Supermarket Type1,5443.5808,22,1944.136,6026.8216,73.238,0.117065801,3.3000000000000114
835,19.5,0.01430324,Tier 2|3,Supermarket Type1,1547.3192,7,165.7842,2486.763,99.87,0.014205168,3.6000000000000014
836,19.35,0.137697119,Tier 2|3,Grocery Store,145.8102,11,145.8102,1069.2748,33.29,0.08186804,2.3999999999999986
837,12.65,0.047008497,Tier 2|3,Supermarket Type3,5063.409000000001,24,787.6414,5063.409000000001,241.6854,0.047008497,2.0999999999999943
838,13.1,0.0,Tier 1,Supermarket Type1,3067.3406,10,180.4318,3969.4996,111.8544,0.0,1.8999999999999773
839,16.7,0.060863167,Tier 2|3,Supermarket Type1,2857.6136,5,1773.6912,2857.6136,113.8518,0.06082402,2.3999999999999915
840,5.785,0.0,Tier 2|3,Supermarket Type1,1406.1696,5,175.7712,1494.0552,113.8518,0.0,3.8999999999999915
841,18.5,0.045105407,Tier 1,Grocery Store,178.4344,24,178.4344,1695.1268,33.9558,0.025740258999999998,2.1999999999999886
842,6.13,0.07685520700000001,Tier 1,Supermarket Type1,1470.0864,10,796.2968,2021.3688,111.8544,0.0,3.700000000000003
843,9.8,0.024482643999999998,Tier 2|3,Supermarket Type2,2896.23,0,1274.3412,3938.8728,69.2432,0.02426524,3.5
844,19.2,0.0,Tier 2|3,Supermarket Type3,6515.5188,24,155.1314,6515.5188,241.6854,0.0,2.0999999999999943
845,7.42,0.020474913,Tier 2|3,Supermarket Type2,996.0368,0,996.0368,7719.2852,69.2432,0.0,2.6000000000000227
846,16.7,0.062044506,Tier 1,Supermarket Type1,948.0992,12,59.2562,948.0992,101.8674,0.061992874,3.5
847,14.1,0.22022560800000002,Tier 1,Grocery Store,87.2198,24,87.2198,3139.9128,33.9558,0.12517151,3.299999999999997
848,9.0,0.079794329,Tier 2|3,Supermarket Type1,1178.4660000000001,2,1178.4660000000001,1728.4168,143.8128,0.0,2.9000000000000057
849,19.0,0.114916546,Tier 1,Grocery Store,565.2642,24,188.4214,5275.7992,33.9558,0.065316099,3.4000000000000057
850,6.36,0.00597362,Tier 2|3,Supermarket Type1,2137.8838,22,822.263,5262.4832,73.238,0.0059496440000000005,2.700000000000017
851,17.7,0.146973462,Tier 2|3,Grocery Store,547.2876,11,182.4292,4195.8716,33.29,0.0,3.6999999999999886
852,16.5,0.07376631,Tier 2|3,Supermarket Type1,2691.8294,22,2070.638,5383.6588,73.238,0.07347023400000001,3.5
853,13.6,0.049349120999999996,Tier 2|3,Supermarket Type3,3057.3536,24,1965.4416,3057.3536,241.6854,0.049349120999999996,1.4000000000000057
854,8.355000000000002,0.328390948,Tier 1,Grocery Store,588.5672,24,588.5672,4414.254,33.9558,0.0,2.9000000000000057
855,11.85,0.13267058,Tier 1,Supermarket Type1,978.7260000000001,12,195.7452,1761.7068,101.8674,0.132560174,3.200000000000003
856,10.195,0.012455787,Tier 2|3,Supermarket Type1,2356.9320000000002,5,196.41099999999997,3731.809,113.8518,0.012447775,2.9000000000000057
857,12.15,0.058142797,Tier 2|3,Supermarket Type3,3086.6488,24,487.3656,5198.5664,241.6854,0.058142797,3.0999999999999943
858,5.88,0.006289291,Tier 1,Grocery Store,461.3994,24,461.3994,3537.3954,33.9558,0.003574698,3.299999999999983
